TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
8-Jul-11,18.51,19.47,19.47,18.51,1
13-Jul-11,18.51,19.4,17.57,17.94,6050
14-Jul-11,17.94,17.51,17.5,17.51,500
15-Jul-11,17.51,16.9,16.51,16.53,1556
18-Jul-11,16.53,16.6,16,16,1000
19-Jul-11,16,16.99,15.5,16.16,1033
20-Jul-11,16.16,16.92,16.5,16.16,2
22-Jul-11,16.16,16.1,15.46,15.46,501
25-Jul-11,15.46,16,16,15.46,449
26-Jul-11,15.46,15.5,14.51,15.01,799
27-Jul-11,15.01,15,15,15,999
28-Jul-11,15,15.25,15,15,210
3-Aug-11,15,15,15,15,200
9-Aug-11,15,15.2,15.2,15.2,1000
11-Aug-11,15.2,15.95,15.95,15.95,700
12-Aug-11,15.95,15.75,15.75,15.75,1000
16-Aug-11,15.75,16.1,16.1,15.75,462
17-Aug-11,15.75,16.7,15.5,16.65,2962
18-Aug-11,16.65,16.95,15.8,16.95,4000
19-Aug-11,16.95,17.1,17.1,17.1,1500
22-Aug-11,17.1,17.5,16.1,17.32,1500
24-Aug-11,17.32,17.9,17.9,17.32,1
6-Sep-11,17.32,17.8,16.32,17.32,2
7-Sep-11,17.32,17.89,17.89,17.32,1
9-Sep-11,17.32,16.35,16.35,17.32,200
12-Sep-11,17.32,16.32,16.32,17.32,300
13-Sep-11,17.32,17.9,17.9,17.32,1
21-Sep-11,17.32,17,17,17,500
23-Sep-11,17,17.49,16,17.49,700
28-Sep-11,17.49,16.5,16.5,17.49,33
29-Sep-11,17.49,16.98,16.5,16.5,501
30-Sep-11,16.5,17.5,16.99,17.4,10169
3-Oct-11,17.4,17.48,17.48,17.4,3
5-Oct-11,17.4,17,16.51,16.51,1000
6-Oct-11,16.51,17.43,17.43,16.51,1
10-Oct-11,16.51,17,17,16.51,28
11-Oct-11,16.51,16.5,15.6,15.6,800
26-Oct-11,15.6,15.5,14.6,15.5,3
14-Nov-11,15.5,16.4,16,16,600
15-Nov-11,16,15,15,16,2
28-Nov-11,16,15,15,16,147
30-Nov-11,16,16.25,16.25,16,1
1-Dec-11,16,17,15,16.84,11270
2-Dec-11,16.84,17.74,15.9,16.7,2354
8-Dec-11,16.7,17.5,17.24,17.45,3000
9-Dec-11,17.45,18.3,16.61,18.23,4054
12-Dec-11,18.23,18.88,17.31,18.49,7251
13-Dec-11,18.49,18.98,17.51,18.79,5125
14-Dec-11,18.79,19.4,17.8,19.2,9770
15-Dec-11,19.2,18.99,18.21,18.94,3602
16-Dec-11,18.94,18.92,18.06,18.92,2510
19-Dec-11,18.92,19,18.98,19,107331
20-Dec-11,19,19.75,19.49,19.75,71994
21-Dec-11,19.75,20.5,20,20.5,5400
22-Dec-11,20.5,21.5,20.5,21.5,5650
23-Dec-11,21.5,22.25,22,22.01,3855
26-Dec-11,22.01,23.1,22.99,23.02,2325
27-Dec-11,23.02,24.14,24,24.01,11150
28-Dec-11,24.01,24.01,24,24,2500
29-Dec-11,24,24,23.3,23.3,12010
30-Dec-11,23.3,23.99,23.75,23.75,5150
4-Jan-12,23.75,23.5,23.5,23.5,0
